date,album_id,album_popularity
2023-12-29,0CxPbTRARqKUYighiEY9Sz,80
2023-12-29,0dPwHfpWTGozaaaxTrOu1j,29
2023-12-29,0DQyTVcDhK9wm0f6RaErWO,74
2023-12-29,0EfHWQeb3T1UJw9KrqN407,55
2023-12-29,0ETFjACtuP2ADo6LFhL6HN,83
2023-12-29,0F77QekrNe8vVAjU2sepja,71
2023-12-29,0Fke5eiQ6lszQHlwiFygqn,46
2023-12-29,0fLhefnjlIV3pGNF9Wo8CD,68
2023-12-29,0fXAlQ9wTG2glNJvZEkBZc,50
2023-12-29,0GBrlPh90D25SQ6EJu4VtT,64
2023-12-29,0GqpoHJREPp0iuXK3HzrHk,67
2023-12-29,0HJ76ERWySINSsmZjuk8PP,37
2023-12-29,0IYjMBLA9PgtXyRPlLmTDE,60
2023-12-29,0jTGHV5xqHPvEcwL8f6YU5,77
2023-12-29,0kBfgEilUFCMIQY5IOjG4t,84
2023-12-29,0KJc9ksnoJJsdpQxV3z5i1,67
2023-12-29,0lITGovWgaQGi42EfqcE5P,61
2023-12-29,0MDhZ0yRkugNEg7PmMMUE8,43
2023-12-29,0mrtsupVI772qJdmW17yP0,45
2023-12-29,0MWrKayUshRuT8maG4ZAOU,59
2023-12-29,0NouBnbXRJKFWzm9LwCW0K,45
2023-12-29,0o6CVT0y5uxH5r6zXQot98,39
2023-12-29,0ORBiArsF27fSnQpefzMb4,34
2023-12-29,0pEfDPZko6TnNOgrZMe5nn,69
2023-12-29,0PRvm4tTSpxANgHnKN5yds,32
2023-12-29,0PT5m6hwPRrpBwIHVnvbFX,78
2023-12-29,0pUursvGUAgcDiEqYlnZ0q,45
2023-12-29,0Q9SljCrM0CL0bR23MuP69,75
2023-12-29,0qnfKJaZ29PXoBeMIuUkrb,53
2023-12-29,0qZTwrunzX3LG45PvRghmh,64
2023-12-29,0RnwxYxvxulUrMDyszaTlt,36
2023-12-29,0rOXa1wPbBrCNl6knMyDBW,48
2023-12-29,0S5nxDIEprOH23QeDoMeFK,44
2023-12-29,0suNLpB9xraAv1FcdlITjQ,66
2023-12-29,0TfICuUVNoaytFJ7oahGO2,36
2023-12-29,0tzfI6NFJqcJkWb23R3lRZ,63
2023-12-29,0ui4S0TZghkf1d1Wz0oWpk,53
2023-12-29,0veS6RDjnzEynT3Fc7B5Qs,39
2023-12-29,0vxg8oJKDu3i0bXQu7vEpi,56
2023-12-29,0WbYC0Gc9DFh35DhzDwR1k,48
2023-12-29,0XRZpF083HqgygM0v1hQyE,64
2023-12-29,0Y9jM9umdMOH7t19urnOw4,48
2023-12-29,0YekEKuAhsZRxOdhzjyAsF,37
2023-12-29,0ygrVw5SYpWGQXD84CNdMW,43
2023-12-29,0z2AF60sMpBcIrWh797cBi,44
2023-12-29,0ZD2tIjWo9fwzPndZ04wDY,49
2023-12-29,106wKTd4duv3VjKzl4dTxo,28
2023-12-29,10Oqhoq2akSJnurJOPk8xT,46
2023-12-29,10v912xgTZbjAtYfyKWJCS,80
2023-12-29,11HAwlOWpKxJVbGIxnZ3qI,37
2023-12-29,11IshdNymucuMOL1GcleRX,46
2023-12-29,13f845bYjx8MUVF2bl1uJ0,56
2023-12-29,13uBd1FnzOOHgWXmcgaYr6,44
2023-12-29,15Cy3saQTJbpFjKjaKW3HF,22
2023-12-29,15e4kGDE06PRB9RMunBZe9,36
2023-12-29,15nE1szoTUhzet5GUQnp4P,36
2023-12-29,15XNBzVWARPMlu0sEbfBjJ,74
2023-12-29,16g7cO2zMye8CiBx1SUL6t,15
2023-12-29,16J9NCaxxRc2QW999f5V9H,59
2023-12-29,17kgcLvTjG1U7DlOu18yAG,39
2023-12-29,17mS71JVgCCYLVdVcG0aUT,48
2023-12-29,180jTzor4W2MQ9HW5h5Fh4,74
2023-12-29,18rweBilg1zNzAmRQaqAwX,36
2023-12-29,19AUoKWRAaQYrggVvdQnqq,75
2023-12-29,1AxMcdQRLguJqSZMxvRNdO,73
2023-12-29,1ay9Z4R5ZYI2TY7WiDhNYQ,66
2023-12-29,1aYdiJk6XKeHWGO3FzHHTr,70
2023-12-29,1b6ChQEPZbOHVNi5vjqYr6,62
2023-12-29,1bt6q2SruMsBtcerNVtpZB,81
2023-12-29,1CZ5aEhYDBEU0HdIdqLMo6,38
2023-12-29,1ffoQmr9pU3NXGz15QwKZw,43
2023-12-29,1ffVrnHH8i2POp5M7AzEDi,32
2023-12-29,1FOmatanDRxS9EGcxjXKuO,61
2023-12-29,1G8AfOjrE0FO9w1gfemIy1,59
2023-12-29,1GbtB4zTqAsyfZEsm1RZfx,77
2023-12-29,1gKZ5A1ndFqbcrWtW85cCy,52
2023-12-29,1GlL9kcOGE2qq6IDOOqSQ5,41
2023-12-29,1H9g6j4Wwj6wh6p8YHVtkf,77
2023-12-29,1HrMmB5useeZ0F5lHrMvl0,66
2023-12-29,1J8QW9qsMLx3staWaHpQmU,57
2023-12-29,1Jv2AqzhgsduUik2p4k3cS,73
2023-12-29,1jWKVgnHX8nwR551hQNx5K,60
2023-12-29,1jWmEhn3ggaL6isoyLfwBn,74
2023-12-29,1kkb8xlG9yssEVsWKiEtAB,48
2023-12-29,1klALx0u4AavZNEvC4LrTL,79
2023-12-29,1kubYVT57DBXjciSiRp7v5,29
2023-12-29,1KVGLuPtrMrLlyy4Je6df7,76
2023-12-29,1L3jhywNGVbRmOjprKPvzj,52
2023-12-29,1MHQ9rzCilqmHfpWIAaPLi,50
2023-12-29,1Pz3eps9CpFVp1nNV0TCO2,39
2023-12-29,1qx18LZxYLx6ubBOdFWHCp,34
2023-12-29,1RDVdxPUaqC4o7Rkm8LoOE,77
2023-12-29,1SkW9MEOK2qqY8bWTAu2Q0,54
2023-12-29,1sW1HxI9VppbiXqgFQHVCP,65
2023-12-29,1TEsUEdGcXTXyRmqv3u2iO,39
2023-12-29,1Tf6V7olrJ32d4DhqWVTgM,34
2023-12-29,1tWgv9v78StWukBRBVNyxA,58
2023-12-29,1UUOBzIHw0noiRGRpbt3sz,68
2023-12-29,1vANZV20H5B4Fk6yf7Ot9a,66
2023-12-29,1W5CtQ7Ng0kP3lXyz7PIT2,63
2023-12-29,1WEfOTItaPIa0dVxxLJqlI,64
2023-12-29,1XjYFFyWcK17Pqm03PnNss,52
2023-12-29,1xPtXzS5yCbDAqC7pxRCaF,41
2023-12-29,1xtaONLuwdb5STNnLGNVGi,52
2023-12-29,1XtjXmGBlpgUm5OWFqarj4,30
2023-12-29,1yFItZkb7DBAkQ5RB8OJv9,37
2023-12-29,1YRTFKHD0QDO2QAKvU4mLz,57
2023-12-29,1ZDPe7QlFtKG0nSjHSKaSE,44
2023-12-29,1zXYNAA57WJ33GgZJHchhX,57
2023-12-29,21jUB9RqplD6OqtsTjKBnO,56
2023-12-29,228mANuRrV20jS5DCA0eER,39
2023-12-29,22iTF02z2K23GPjUMrMNo3,34
2023-12-29,22iX205pYu4YLGv5ANZsMT,50
2023-12-29,22Yq3odnwjOVpGwCVZDphT,7
2023-12-29,23enz9nXJhH1BR1Rm5CzDJ,70
2023-12-29,26Fac6kNgB6MLeoGVkmpKN,40
2023-12-29,26vUt4edIwqnvkaTzHqkv3,39
2023-12-29,27UoulMZlqnShaLaLBcYp1,53
2023-12-29,28d4oyzkk8kHeR9A35mkWp,31
2023-12-29,28yHV3Gdg30AiB8h8em1eW,86
2023-12-29,2962eYkQa0R7EnIGZqeARS,47
2023-12-29,29m6DinzdaD0OPqWKGyMdz,71
2023-12-29,2AlPRfYeskAMxhJS00xjeP,72
2023-12-29,2bjTVISSsvwia7uxrrEsuQ,57
2023-12-29,2BtE7qm1qzM80p9vLSiXkj,71
2023-12-29,2BW7T8PojNxH9RPq4WWa6h,48
2023-12-29,2cAFLatSCTT698ZTtEa90U,30
2023-12-29,2CNEkSE8TADXRT2AzcEt1b,68
2023-12-29,2co53OwPjlTvPDQTpErBtU,42
2023-12-29,2de6LD7eOW8zrlorbS28na,60
2023-12-29,2EeDLAhZi04oPV3FJ2s6uS,45
2023-12-29,2efkPPuJQ7JrTloWk4lhiV,34
2023-12-29,2EpuND32cO7CX0gXZl2NB6,74
2023-12-29,2F90unPwyFwCT7khOMGT2o,29
2023-12-29,2FbviTPUjgJJUxsGM1sGDq,70
2023-12-29,2fNVSqSja0AqhKd5dq2xKy,40
2023-12-29,2hEUJZyCyY4qzxSJf390wR,33
2023-12-29,2Hnje5QVKaPVNuGJ5yHC7Z,48
2023-12-29,2iCHyD9XHtA3vJFJIuXzqu,61
2023-12-29,2ISNpwmh12Nf2420YUQcNE,38
2023-12-29,2ITVvrNiINKRiW7wA3w6w6,67
2023-12-29,2ix8vWvvSp2Yo7rKMiWpkg,68
2023-12-29,2jrkRFFygoZ4OSGMs6hz9l,30
2023-12-29,2jtHqgzKfoF8uVvEosb6Jl,51
2023-12-29,2jUEXh8KXATTGxJHwoeQsP,42
2023-12-29,2JUuWcZ0zEM9CU6zU3lNAL,55
2023-12-29,2kh1olAVsYP9ZauAJ55pX7,36
2023-12-29,2ksXsCYl9lqPQKEESlbPPK,37
2023-12-29,2maecX2Rg0DCNDohhlndau,42
2023-12-29,2QfGdHHkWY0zBlwnMtoj9H,51
2023-12-29,2rCS6Xwx32V27pvgFzLzlT,78
2023-12-29,2SE7fs002NlNc3cw3SQLRC,48
2023-12-29,2UJcKiJxNryhL050F5Z1Fk,84
2023-12-29,2vFDenbFedYVMOwDqTiw82,51
2023-12-29,2w8NxQ2lUGDAjNGEvdJ079,51
2023-12-29,2WGzXMW0t9Zo7raTRUYDzB,21
2023-12-29,2widuo17g5CEC66IbzveRu,80
2023-12-29,2WT1pbYjLJciAR26yMebkH,72
2023-12-29,2WvMWgLvHvBHT2IknyXiMi,65
2023-12-29,2WXQrFpRtf1FVSS70D5TVT,49
2023-12-29,2wyFQRlRWuxOjFU9p7Qk31,44
2023-12-29,2xQBCPq2gQ7l8thLUUZSKu,70
2023-12-29,2yBjm0Jb8d8Oaor7F6ivyN,38
2023-12-29,2yuTRGIackbcReLUXOYBqU,78
2023-12-29,2yz3iTD7WokMGoXbywUsLX,34
2023-12-29,32NQ56VZDTXSH3SMv4XSGN,70
2023-12-29,339EONXrRgL9iLpxOKrUJZ,53
2023-12-29,33XZTGUv8p3Cl3KYwZQ2VH,40
2023-12-29,34Uxe13FFYnUa5rvPYuYFK,44
2023-12-29,35UJLpClj5EDrhpNIi4DFg,80
2023-12-29,36BIYdP4WtviD9Ngqc4SK5,60
2023-12-29,37rNuexqEXWeSIOiJtn3A9,65
2023-12-29,38zyyaBKnOrCZLTLkTee5E,21
2023-12-29,391ScNR3xKywWSpfDwP3n0,63
2023-12-29,392MAwI1VwplUzLrz8R5p2,40
2023-12-29,39kme3iLwVpllmUCxrkcPn,49
2023-12-29,39Ti6Be9Ak2d6YbxlQo0Ba,71
2023-12-29,3AkIHz2xtJzBOGopjuVWxR,44
2023-12-29,3arG8ypefLVEmDBzFVCsyR,36
2023-12-29,3aXrkfZW8FzUDOU0RwQ401,38
2023-12-29,3bErA9aFZyGiD9j5ntYe5v,43
2023-12-29,3BLIfiiKINZt4MJ1uDK2wa,32
2023-12-29,3bTNxJYk2bwdWBMtrjBxb0,64
2023-12-29,3DgSNj2EanKS98ViJovfrh,41
2023-12-29,3dLKM8bD8R3H3XnSOXGjTF,75
2023-12-29,3DnRgUY7EP00cklj0vGiVv,40
2023-12-29,3FFosIE1A9HGRrinKTcBQ3,59
2023-12-29,3fI0aQIkLZEDk5a8EhzlAn,45
2023-12-29,3fqPfbVHsvdpovpJXOJlvU,59
2023-12-29,3gBVdu4a1MMJVMy6vwPEb8,82
2023-12-29,3hfcNo7WWy1Z1ie0nJ8PRy,46
2023-12-29,3HZKOk1knxrUU3y5ZIOdbz,60
2023-12-29,3HZKOTmpigZcWHxACjENyh,49
2023-12-29,3jb80uITBoKioTLmu8cqaC,37
2023-12-29,3JV6BIIXo3mj6GLIGH9p8a,51
2023-12-29,3JwFNl80WWeXPiKEjIFbqa,65
2023-12-29,3k4Sw1t7tzEaE0LAR1J4YU,56
2023-12-29,3Kd2XJF2ObCCLEhWOYMBHt,53
2023-12-29,3KzAvEXcqJKBF97HrXwlgf,76
2023-12-29,3LlY8r7KsFaDNAQsd1IGot,29
2023-12-29,3n2WzsBMJtfoV1kYIQZOLj,52
2023-12-29,3NkelzSfQzROagWVnseU5C,49
2023-12-29,3nuZR1AM7YjuL3xCJix2PZ,35
2023-12-29,3oyjbpNQs5Qm5DNVJW4AlV,54
2023-12-29,3P17levwUPzmFfLYdAK3A7,60
2023-12-29,3pGtiBNrepSNUpeV9brkmq,44
2023-12-29,3pPyHBRk2RvmNn4Cg1Asv6,49
2023-12-29,3PRoXYsngSwjEQWR5PsHWR,74
2023-12-29,3Qb7LY8ePk29MqQmnFhzUd,44
2023-12-29,3rHJQrfEcBeSaLPuLwKR6F,47
2023-12-29,3rxolmqfcqWFr1kihP3lpQ,36
2023-12-29,3taJF5jtfoJZ3zDKJBu5zG,45
2023-12-29,3THuBNp86ScbTXwpTmAbdw,61
2023-12-29,3ttmiqBiRWbbloqIwOfRZi,37
2023-12-29,3uFZf8rykoHo7XMIQVYW6r,70
2023-12-29,3uhD8hNpb0m3iIZ18RHH5u,53
2023-12-29,3VfBy3QX5peTfME0UxzZ2P,61
2023-12-29,3wR7UC2ij2dx0TbtiMP4J9,54
2023-12-29,3wvclpO3LJmpSQGQ9gBa2a,68
2023-12-29,3Xgt0D7DlSQ5HluyECu33i,54
2023-12-29,3xL2WEdT6g3bNvK35fw4ej,29
2023-12-29,3XXboc1gvm976jCATDdunA,38
2023-12-29,3XYqOJI1YlX40kJTdzFEzp,67
2023-12-29,3ZGvhPoskm22Tpc9bUkk84,34
2023-12-29,400D8LXbvMuOzi4lVv89FM,53
2023-12-29,43goi7G5yXOoI7bLaowtpy,52
2023-12-29,43otFXrY0bgaq5fB3GrZj6,73
2023-12-29,43TJjpNBfw0qY6E87VeIxX,49
2023-12-29,45i41n53udGyswkJ9uR8pB,47
2023-12-29,47hOpZQfXVIRzTiv0Ef8pO,50
2023-12-29,48D1hRORqJq52qsnUYZX56,77
2023-12-29,48nGKNICvdcZSWHwEkIIQz,36
2023-12-29,4bSvzPMgzwvfqHAbcWG88o,51
2023-12-29,4DsgJJ5VhknaGjd8CInuXD,41
2023-12-29,4flw1L8widdDehQ4BYHQvO,35
2023-12-29,4h9rWFWhgCSSrvIEQ0YhYG,59
2023-12-29,4hJqOIahWodpSJU6uDgjvN,59
2023-12-29,4I5zzKYd2SKDgZ9DRf5LVk,71
2023-12-29,4ieR19hRkKeE81CalJPQNu,63
2023-12-29,4iMaHsHqTg3rwOtRa5wEbm,58
2023-12-29,4Ji83LjzvEzFoCpN85m5lW,46
2023-12-29,4kfZkERMglR9oQHU3ioAHC,62
2023-12-29,4kp6B5rByHOk21LYbmC8r2,14
2023-12-29,4Ktz8mPkDmGBQ1nRWNulV9,31
2023-12-29,4KYcffwC5HgjJLdpQU9SjC,53
2023-12-29,4ldiyfqRvKiIasHHuDftuP,56
2023-12-29,4M7593HF3Darbg1q1dJuai,22
2023-12-29,4M9bA8YsjIlZOg2wD0BmsM,54
2023-12-29,4mULDK6YXrFXTfSwvwm4M3,53
2023-12-29,4NwG11AsDJluT732lSjMrV,70
2023-12-29,4O4GWq8Jb83nW6j3ImSnuF,39
2023-12-29,4OiFn20i3aTu2FsMgP1yB5,31
2023-12-29,4pFFGEuoEmxtOTbp22tva9,37
2023-12-29,4Q7cPyiP8cMIlUEHAqeYfd,53
2023-12-29,4rRCrcBlh0Io9edrPT0oxd,46
2023-12-29,4rsA0I5GWl2bnrQLI4ODVm,34
2023-12-29,4RwaHr4OuqNDN3jTmZCnnu,24
2023-12-29,4TKeFuhHHiBhRddgUfZEvf,50
2023-12-29,4upv5ZjkKMIUBjFNthFQih,44
2023-12-29,4uuyGVEZpYaGB1HtewAogW,41
2023-12-29,4V95fty2dd1ig3a1JzmjYf,37
2023-12-29,4vjBkjJeJByK2swq4DnuPc,39
2023-12-29,4vQ96yyyYbaeTQujH3iTtd,72
2023-12-29,4vu7F6h90Br1ZtYYaqfITy,79
2023-12-29,4wExFfncaUIqSgoxnqa3Eh,64
2023-12-29,4xTuiyvyE5Df9JwgXjIY2y,44
2023-12-29,4yjFzAgg5VcidLwoZiQmbi,40
2023-12-29,4YlPOh1uDMnHtDdzSdAGBM,32
2023-12-29,4yRoLvuzNxFDdodNNrZAEM,45
2023-12-29,4zWJPA1aq4IBdLk1QbWD63,54
2023-12-29,50j4Wm1b9hLpSpPIA39Vp9,73
2023-12-29,50o7kf2wLwVmOTVYJOTplm,78
2023-12-29,51B7LbLWgYLKBVSpkan8Z7,75
2023-12-29,54V1ljNtyzAm053oJqi0SH,76
2023-12-29,566osTxDsfrtdBxPDMGufx,43
2023-12-29,56TmtkBepKW3eZKiRjEl0M,45
2023-12-29,58alCatewkjNm9IM1Ucj67,81
2023-12-29,58MQ0PLijVHePUonQlK76Y,59
2023-12-29,592dKHbXtiglWyt8AEet23,44
2023-12-29,5c1ZTzT4oSkiiFS4wmEuOe,47
2023-12-29,5ChHkKb5VhZe0pgQRsvpek,53
2023-12-29,5CI03g8QNehnEWXAhRtw0s,50
2023-12-29,5efoVI6WIhxLCIrbZuxwBu,43
2023-12-29,5eiWWiHKC7Elfml59PORlF,57
2023-12-29,5EyIDBAqhnlkAHqvPRwdbX,63
2023-12-29,5EyVkVEXAvDKv1MNnO106a,42
2023-12-29,5F9YYEKDxenkRpyuovdqZe,63
2023-12-29,5fDDOCbSPb82bdi49H2Kho,31
2023-12-29,5FIN8pyPVx8ggNs5jQ86Re,58
2023-12-29,5fxvWHvIDPIALfTfRiwyB0,60
2023-12-29,5iEKSTgVrrMzkylOncB0ON,30
2023-12-29,5JER4ZOLB0kHTXuGWwe87g,32
2023-12-29,5jfgUmvXCar7Qf5lidVkqI,52
2023-12-29,5jkwdY6jS1Hzi8epr6HW7h,72
2023-12-29,5JPVHEB67TREre4Q8JOfCQ,60
2023-12-29,5kffKW0sSLo6tkLg1veUGC,66
2023-12-29,5kU8vfvTw9uagny4iDOG5v,30
2023-12-29,5LMGAYhn2ywaxGZdtmXGpw,73
2023-12-29,5mojJwWgWNJcY3odUGgQc3,54
2023-12-29,5mzoI3VH0ZWk1pLFR6RoYy,67
2023-12-29,5NJHGcHNdLURknY2LfzjZg,45
2023-12-29,5OvsnJGlE8d4rdp0OjqyRa,10
2023-12-29,5owTdQnJSxKgLgnz8ZgFmc,49
2023-12-29,5P2ZoNb6NJL7P5VexrQOeg,47
2023-12-29,5PQPur1PEZFDkI0AXbxFlB,65
2023-12-29,5QxFTj8ar3blXVyVEo2rxD,45
2023-12-29,5r7Ock0N9gVyq7t15jRV7S,47
2023-12-29,5Rkrz0jdb5BvaLPSbcvZoe,49
2023-12-29,5RS9xkMuDmeVISqGDBmnSa,72
2023-12-29,5rwuexO7oiRJKqzZrd1upQ,42
2023-12-29,5SBHID8qGG3x52zgoh2ilz,48
2023-12-29,5sG6jJxaUEt2sAjP4HzELy,62
2023-12-29,5SKeGHkVddRpKf0pqVBJAR,44
2023-12-29,5U4dnRZsfW8NmwBBkELFPh,64
2023-12-29,5uKWy85xmgOuRrWuXr98b2,63
2023-12-29,5utjCgJfaqaOqfHGMzD9cB,47
2023-12-29,5vkqYmiPBYLaalcmjujWxK,80
2023-12-29,5W9OT0a5iZlBr83a9WMKFY,82
2023-12-29,5WbR47hzwoNAC3AL0xKDl2,32
2023-12-29,5Wp0EJVppOLDIlaOLUQZXU,20
2023-12-29,5WX2WQT74bVZl9UqqY6LZT,45
2023-12-29,5wZtSIvijWCMc1vlPFqAyB,66
2023-12-29,5yqMA7IvahYJc53ewRAMnP,52
2023-12-29,5z090LQztiqh13wYspQvKQ,73
2023-12-29,5zADZ7IhW2hZqJwkUmQVQY,46
2023-12-29,5zqveAALqLpkXgPLyYItRV,46
2023-12-29,60eR5X7jp8eSwlOSXbz5Qk,45
2023-12-29,632t0m8ejm3Geu5rW1CELD,36
2023-12-29,65k4mhwVwmys3wkc6ZEVr8,36
2023-12-29,67nqYhvjDyJXGD64937Lw3,83
2023-12-29,67vqUSurP7icdgCiZ3DZsY,59
2023-12-29,6A7yMNb49roe3ENbpKDu4j,47
2023-12-29,6AFLOkpJjFF652jevcSOZX,70
2023-12-29,6As5aOEQjfxLIChIB3fQRD,74
2023-12-29,6ATq5tqSdCjGMybPXlK3Tl,32
2023-12-29,6cvdkUIC4IdBypl9L5Ae74,59
2023-12-29,6dMdadS6Ng71pD9As93ufx,58
2023-12-29,6dVIqQ8qmQ5GBnJ9shOYGE,84
2023-12-29,6emgUTDksZyhhWmtjM9FCs,49
2023-12-29,6Fd9edAlRVM07noCsGCEgY,11
2023-12-29,6fQElzBNTiEMGdIeY0hy5l,71
2023-12-29,6GaqU0TlYBKHUiSJ0AT9A2,68
2023-12-29,6gcXDGhzGcCBY4dLzEgNFB,47
2023-12-29,6GjwtEZcfenmOf6l18N7T7,73
2023-12-29,6GKVEsvWa3ltvIqMATtzWo,32
2023-12-29,6gMv3MgFlieOM6Uz5GZBzy,64
2023-12-29,6GnzWMUyNEETCq6eftD98v,61
2023-12-29,6h7xBOh4pWlXFOqI92kJtC,26
2023-12-29,6ICrBzsbHVluGHP8wGK4Y3,68
2023-12-29,6jTUmLtY779ZNYsyugOq2q,52
2023-12-29,6KEVrQEdQexnQgwpHn1lDI,41
2023-12-29,6l1ZSwtU3tTfRrk4Xreiew,42
2023-12-29,6MacGo0aJ1ni9uhBHpQoZ3,57
2023-12-29,6mUdeDZCsExyJLMdAfDuwh,84
2023-12-29,6Oc6Ok1Oawu8lRkjmD4mXy,59
2023-12-29,6ofEQubaL265rIW6WnCU8y,62
2023-12-29,6OHri5qNxwCdVSdyCslspd,69
2023-12-29,6oUeivCrkGIQwM9uSy0N1P,51
2023-12-29,6OwvO40ahugJE5PH4TjqTg,64
2023-12-29,6P5QHz4XtxOmS5EuiGIPut,75
2023-12-29,6Pz06FAaeym0JSqVqIkN56,73
2023-12-29,6QaVfG1pHYl1z15ZxkvVDW,72
2023-12-29,6reTSIf5MoBco62rk8T7Q1,76
2023-12-29,6SbrIpVsaJ5wgCQtMMwVR2,44
2023-12-29,6uhwVoXKDMzdXXjhTCH6Nk,35
2023-12-29,6uvBKDGlJAYLH5Vy6RQVsc,66
2023-12-29,6v5IVMmY1IvWtbfnQoiFSf,72
2023-12-29,6WaIQHxEHtZL0RZ62AuY0g,74
2023-12-29,6wCttLq0ADzkPgtRnUihLV,74
2023-12-29,6wgayK52wIkMa1XacI8R3B,49
2023-12-29,6x2lSp3LAyn3GgB0E7rD4L,46
2023-12-29,6xVqr8FODgpiKT1bvuy1PQ,29
2023-12-29,6xWRCFsaqoYj3ZwxMkCE85,43
2023-12-29,6yEuIwTQpciH1qtj7mP5GK,80
2023-12-29,6ykuQ6T3nZWp5IvLV9IeP1,27
2023-12-29,6zImwx0g5TZ4HrvS1E8MYu,40
2023-12-29,6zleJIShCZ0opG8jGuOGMy,42
2023-12-29,6ZYdDDpNRz2Lx8nh2CwOSH,26
2023-12-29,719ELjvRzp0lHiLyAuAGj3,54
2023-12-29,71nxmbr3tHAVyvdHXc0ltd,50
2023-12-29,72mfhbEsMtXR6s7v9UhKe3,66
2023-12-29,72qrnM4yUNMDDlWiqKc8iY,78
2023-12-29,73cxqemPE6sVoCkwRuPU6E,38
2023-12-29,74cQBDmkkzRBntR064f0SD,50
2023-12-29,75bLu4Ung5QbMdJYxx7wTI,61
2023-12-29,76mvVgXOde87B9aOzLXCOI,69
2023-12-29,79CvxovoFgGNuAMvQp9wul,49
2023-12-29,79EPGP6VA65fDFs4fgFpel,41
2023-12-29,7a5U0GPoAvT3gvEY66FRuN,72
2023-12-29,7at3CV9Y9P57wsEXkfU0q8,60
2023-12-29,7CNtnpBoG1lsUBWwpnJjwv,49
2023-12-29,7CUbzbjxzJHCO0vI6wHjU9,30
2023-12-29,7CWZNdANL2ZYQs3JfdxoM5,54
2023-12-29,7DUvURQ0wfA1kgG8j99frR,62
2023-12-29,7DY6v8qiyQcsTCqUWjH7pS,54
2023-12-29,7eMXWxMOHtAoliVQfVpdpl,32
2023-12-29,7f2wzh1hY4adWEoTKIEX6W,34
2023-12-29,7gk5j9Ok764TbTsmkxthYt,66
2023-12-29,7HQtED9eHiX9r9DrRhovQJ,35
2023-12-29,7ICloi9wMZoVtH47dQ4LNC,47
2023-12-29,7IKUTIc9UWuVngyGPtqNHS,72
2023-12-29,7KZsLCKtDKn6lTxJk6lV89,43
2023-12-29,7meD8GzfMItfgmEa8lmfcs,44
2023-12-29,7MprjyJe4SD8Sq9Nn7oYD5,56
2023-12-29,7nn5IUsa4aqi16o3U0qik6,44
2023-12-29,7nzBVo5hutVFrlYA6q7gtu,31
2023-12-29,7o7UHh5PfO1kY4YoxqrwN7,24
2023-12-29,7pHW7BXM4B4t0HVsOi6ruM,35
2023-12-29,7qHKiPqv019NfMrTak7U2s,35
2023-12-29,7qj6lZyChZxDGAqzTArHHQ,60
2023-12-29,7qVfz4UGONwEd5nQjj0ESN,67
2023-12-29,7rfKAiPs9ToZP9zEJDBqBH,59
2023-12-29,7rxW2FFxTPdes4imScpcRz,26
2023-12-29,7tB40pGzj6Tg0HePj2jWZt,76
2023-12-29,7w0uQiYScm3ApS8cWXmf4c,58
2023-12-29,7wo5CoLC07ZI8fiDNb712a,37
2023-12-29,7wOOA7l306K8HfBKfPoafr,76
2023-12-29,7wzStEU2keGohEu8jpVMZW,62
2023-12-29,7xl50xr9NDkd3i2kBbzsNZ,82
2023-12-29,7ykAHaoptbCYaO0HAjpgcL,52
2023-12-29,7yKRvvqspSxfLkr7C7RaAI,56
2024-01-02,00eiw4KOJZ7eC3NBEpmH4C,78
2024-01-02,01uTaEF0YlcBgNwaSS9iIl,51
2024-01-02,01Zc1xVpVQFnVKBc0SMMBO,33
2024-01-02,02v9Z7vUiuWUlOlNzNtmPA,47
2024-01-02,03Uyb8VZwamvPv9z3WHwp0,32
2024-01-02,041PG01l4ZXKrfWOCU4DyB,27
2024-01-02,07cCe3TbicwcF5eX4rg8sZ,19
2024-01-02,07EFoHHspqSwsmkbnWaB4A,67
2024-01-02,09MYDnhFCO1IBtW4X6TjR2,31
2024-01-02,09WBxbis5Sixt01FVMs8UM,68
2024-01-02,0BeaxNPhOKKwwSBF5nMT1J,34
2024-01-02,0BiNb8HYR4JvuxUa31Z58Q,74
2024-01-02,0bJMFJ2XQwpO5nKTrYdUtX,51
2024-01-02,0BK1LxNNcaNUtAqTBQAOR8,62
2024-01-02,0CNCv0znPVq1m4BOIOYjl6,49
2024-01-02,0cofhAxozb6jvoPDYlibbd,40
2024-01-02,0CxPbTRARqKUYighiEY9Sz,80
2024-01-02,0dPwHfpWTGozaaaxTrOu1j,29
2024-01-02,0DQyTVcDhK9wm0f6RaErWO,75
2024-01-02,0EfHWQeb3T1UJw9KrqN407,55
2024-01-02,0ETFjACtuP2ADo6LFhL6HN,84
2024-01-02,0F77QekrNe8vVAjU2sepja,71
2024-01-02,0Fke5eiQ6lszQHlwiFygqn,46
2024-01-02,0fLhefnjlIV3pGNF9Wo8CD,69
2024-01-02,0fXAlQ9wTG2glNJvZEkBZc,50
2024-01-02,0GBrlPh90D25SQ6EJu4VtT,65
2024-01-02,0GqpoHJREPp0iuXK3HzrHk,67
2024-01-02,0HJ76ERWySINSsmZjuk8PP,37
2024-01-02,0IYjMBLA9PgtXyRPlLmTDE,60
2024-01-02,0jTGHV5xqHPvEcwL8f6YU5,77
2024-01-02,0kBfgEilUFCMIQY5IOjG4t,84
2024-01-02,0KJc9ksnoJJsdpQxV3z5i1,67
2024-01-02,0lITGovWgaQGi42EfqcE5P,61
